symbol,yfinance_ticker,company_name,as_of_date,data_bars,candidate_category,is_research_eligible,is_mechanically_qualified,composite_score,is_disqualified,disqualifying_flags,weekly_uptrend,dma_50_above_100,rsi_in_band,atr_contracting,vcp_bbw_contracting,min_liquidity_passed,close,rsi_14,dma_50,dma_100,wma_30,wma_40,atr_contraction_ratio,bb_width_20,avg_20_turnover_cr,vsa_volume_ratio,vsa_spread_ratio,vsa_close_position,is_stopping_volume,is_no_demand,is_no_supply,is_effort_vs_result,most_recent_event_type,most_recent_event_date,possible_LPS,possible_SOS,possible_Spring,is_UTAD_warning,total_events_detected,numeric_evidence,pf_target_price,pf_upside_pct,pf_count_columns,pf_is_stale_anchor,explanation_summary,tradingview_daily_url,tradingview_weekly_url,tradingview_75m_url,chart_review_status,dataset_snapshot_path,dataset_date
CCL,CCL.NS,CCL Products (India) Limited,2026-08-21,901,DISQUALIFIED,True,False,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,True,False,True,1082.3,28.9,1163.56,1135.86,,,0.8,0.093,,2.13,1.47,0.17,False,False,False,False,UTAD,2026-06-10,False,False,False,True,108,"Bar vol_ratio=4.34x, spread_ratio=2.15x, close_pos=0.49. Candidate UTAD: intrabar high=1236.20 exceeded range resistance=1219.90 (+1.34%), closed back below at 1193.40 (close pos=0.49), elevated volume 4.34x avg (threshold >= 1.5x), spread 2.15x ATR",1341.0,23.9,18,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ACCL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ACCL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ACCL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
CASTROLIND,CASTROLIND.NS,Castrol India Limited,2026-08-21,901,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,False,True,187.77,64.7,181.07,178.91,,,1.34,0.087,,0.3,0.8,0.3,False,False,False,False,UTAD,2026-08-19,False,False,False,True,115,"Bar vol_ratio=1.61x, spread_ratio=1.61x, close_pos=0.47. Candidate UTAD: intrabar high=190.90 exceeded range resistance=190.45 (+0.24%), closed back below at 188.75 (close pos=0.47), elevated volume 1.61x avg (threshold >= 1.5x), spread 1.61x ATR",323.35,72.2,50,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ACASTROLIND&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ACASTROLIND&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ACASTROLIND&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
CARBORUNIV,CARBORUNIV.NS,Carborundum Universal Limited,2026-08-21,900,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,False,True,1169.8,59.2,1113.76,1048.46,,,1.09,0.153,,3.17,1.82,0.54,False,False,False,False,UTAD,2026-06-19,False,False,False,True,126,"Bar vol_ratio=5.31x, spread_ratio=2.76x, close_pos=0.50. Candidate UTAD: intrabar high=1303.79 exceeded range resistance=1264.98 (+3.07%), closed back below at 1238.75 (close pos=0.50), elevated volume 5.31x avg (threshold >= 1.5x), spread 2.76x ATR",1214.38,3.8,13,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ACARBORUNIV&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ACARBORUNIV&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ACARBORUNIV&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
BLSE,BLSE.NS,BLS E-Services Limited,2026-08-21,632,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,False,True,True,True,320.9,70.2,274.1,235.3,,,0.98,0.141,,0.58,0.76,0.64,False,False,False,False,UTAD,2026-08-20,False,False,False,True,88,"Bar vol_ratio=1.67x, spread_ratio=1.27x, close_pos=0.54. Candidate UTAD: intrabar high=328.10 exceeded range resistance=324.90 (+0.98%), closed back below at 321.10 (close pos=0.54), elevated volume 1.67x avg (threshold >= 1.5x), spread 1.27x ATR",295.05,-8.1,9,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ABLSE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ABLSE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ABLSE&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
BIOCON,BIOCON.NS,Biocon Limited,2026-08-21,901,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,False,False,True,True,True,415.55,43.9,422.61,405.93,,,0.83,0.069,,0.63,0.61,0.91,False,False,False,False,UTAD,2026-07-14,False,False,False,True,101,"Bar vol_ratio=7.16x, spread_ratio=1.82x, close_pos=0.68. Candidate UTAD: intrabar high=444.50 exceeded range resistance=439.87 (+1.05%), closed back below at 437.30 (close pos=0.68), elevated volume 7.16x avg (threshold >= 1.5x), spread 1.82x ATR",666.18,60.3,53,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ABIOCON&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ABIOCON&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ABIOCON&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
BHAGCHEM,BHAGCHEM.NS,Bhagiradha Chemicals & Industries Limited,2026-08-21,899,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,False,True,True,True,280.2,49.4,279.76,261.96,,,0.97,0.132,,0.17,0.39,0.09,False,False,True,False,UTAD,2026-08-03,False,False,False,True,146,"Bar vol_ratio=6.85x, spread_ratio=2.36x, close_pos=0.33. Candidate UTAD: intrabar high=316.90 exceeded range resistance=306.73 (+3.32%), closed back below at 298.35 (close pos=0.33), elevated volume 6.85x avg (threshold >= 1.5x), spread 2.36x ATR",445.07,58.8,47,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ABHAGCHEM&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ABHAGCHEM&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ABHAGCHEM&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
BCLIND,BCLIND.NS,Bcl Industries Limited,2026-08-21,900,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,False,True,True,True,36.5,51.6,35.9,35.01,,,0.91,0.105,,0.68,0.75,0.15,False,False,False,False,UTAD,2026-07-14,False,False,False,True,126,"Bar vol_ratio=3.90x, spread_ratio=1.77x, close_pos=0.20. Candidate UTAD: intrabar high=40.00 exceeded range resistance=39.98 (+0.05%), closed back below at 37.79 (close pos=0.20), elevated volume 3.90x avg (threshold >= 1.5x), spread 1.77x ATR",46.41,27.2,18,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ABCLIND&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ABCLIND&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ABCLIND&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
BAJAJFINSV,BAJAJFINSV.NS,Bajaj Finserv Limited,2026-08-21,901,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,True,True,True,2032.5,61.2,1903.75,1832.49,,,0.86,0.112,,0.61,0.65,1.0,False,False,False,False,UTAD,2026-08-05,False,False,False,True,95,"Bar vol_ratio=1.62x, spread_ratio=0.94x, close_pos=0.23. Candidate UTAD: intrabar high=2118.50 exceeded range resistance=2105.00 (+0.64%), closed back below at 2086.00 (close pos=0.23), elevated volume 1.62x avg (threshold >= 1.5x), spread 0.94x ATR",3858.39,89.8,31,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ABAJAJFINSV&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ABAJAJFINSV&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ABAJAJFINSV&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AYMSYNTEX,AYMSYNTEX.NS,AYM Syntex Limited,2026-08-21,900,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,False,True,258.2,55.3,240.94,229.05,,,1.01,0.151,,1.14,1.13,0.38,False,False,False,False,UTAD,2026-07-01,False,False,False,True,135,"Bar vol_ratio=11.50x, spread_ratio=2.20x, close_pos=0.45. Candidate UTAD: intrabar high=260.00 exceeded range resistance=249.69 (+4.13%), closed back below at 247.93 (close pos=0.45), elevated volume 11.50x avg (threshold >= 1.5x), spread 2.20x ATR",214.41,-17.0,18,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AAYMSYNTEX&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAYMSYNTEX&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAYMSYNTEX&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AVANTEL,AVANTEL.NS,Avantel Limited,2026-08-21,514,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,False,False,True,True,True,160.22,43.0,169.57,163.97,,,0.64,0.055,,0.86,1.09,0.18,False,False,False,False,SC,2026-07-13,False,False,False,False,68,"Bar vol_ratio=6.68x, spread_ratio=1.98x, close_pos=0.10. Candidate SC: volume 6.68x 20-period avg (threshold >= 2.0x), spread 1.98x 20-period ATR (threshold >= 1.5x), down-close (Open=186.49, Close=183.76, close pos=0.10), Prior peak=188.76, bar low=182.20, decline=3.5% over prior 10 bars (threshold >= 3.0%)",283.92,77.2,25,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AAVANTEL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAVANTEL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAVANTEL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AVALON,AVALON.NS,Avalon Technologies Limited,2026-08-21,831,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,False,True,2183.8,69.4,1812.55,1545.29,,,1.3,0.381,,0.74,0.72,0.37,False,False,False,False,UTAD,2026-08-19,False,False,False,True,81,"Bar vol_ratio=1.68x, spread_ratio=1.90x, close_pos=0.88. Candidate UTAD: intrabar high=2269.40 exceeded range resistance=2258.00 (+0.50%), closed back below at 2245.60 (close pos=0.88), elevated volume 1.68x avg (threshold >= 1.5x), spread 1.90x ATR",1442.2,-34.0,27,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AAVALON&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAVALON&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAVALON&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ASPINWALL,ASPINWALL.NS,Aspinwall and Company Limited,2026-08-21,899,DISQUALIFIED,True,False,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,True,True,False,247.49,56.0,243.79,234.94,,,0.97,0.085,,1.71,0.63,0.32,True,False,False,False,UTAD,2026-07-15,False,False,False,True,114,"Bar vol_ratio=4.92x, spread_ratio=1.45x, close_pos=0.67. Candidate UTAD: intrabar high=265.39 exceeded range resistance=263.14 (+0.85%), closed back below at 260.85 (close pos=0.67), elevated volume 4.92x avg (threshold >= 1.5x), spread 1.45x ATR",676.07,173.2,76,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AASPINWALL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AASPINWALL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AASPINWALL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ASHIANA,ASHIANA.NS,Ashiana Housing Limited,2026-08-21,901,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,False,False,True,False,True,361.8,37.7,380.06,364.59,,,0.82,0.105,,0.78,0.93,0.27,False,False,False,False,UTAD,2026-07-21,False,False,False,True,134,"Bar vol_ratio=17.72x, spread_ratio=4.15x, close_pos=0.31. Candidate UTAD: intrabar high=435.90 exceeded range resistance=406.00 (+7.36%), closed back below at 395.30 (close pos=0.31), elevated volume 17.72x avg (threshold >= 1.5x), spread 4.15x ATR",462.97,28.0,57,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AASHIANA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AASHIANA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AASHIANA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ARVSMART,ARVSMART.NS,Arvind SmartSpaces Limited,2026-08-21,900,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,False,True,667.0,63.5,615.19,605.57,,,1.46,0.199,,0.16,0.74,0.81,False,False,False,False,UTAD,2026-08-07,False,False,False,True,116,"Bar vol_ratio=18.55x, spread_ratio=5.08x, close_pos=0.56. Candidate UTAD: intrabar high=693.80 exceeded range resistance=656.70 (+5.65%), closed back below at 650.75 (close pos=0.56), elevated volume 18.55x avg (threshold >= 1.5x), spread 5.08x ATR",1396.9,109.4,52,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AARVSMART&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AARVSMART&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AARVSMART&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
APOLLO,APOLLO.NS,Apollo Micro Systems Limited,2026-08-21,901,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,False,False,True,True,True,384.55,44.6,402.06,362.64,,,0.72,0.076,,1.21,1.25,0.3,False,False,False,False,UTAD,2026-05-27,False,False,False,True,103,"Bar vol_ratio=1.54x, spread_ratio=1.18x, close_pos=0.38. Candidate UTAD: intrabar high=433.80 exceeded range resistance=428.70 (+1.19%), closed back below at 417.85 (close pos=0.38), elevated volume 1.54x avg (threshold >= 1.5x), spread 1.18x ATR",291.6,-24.2,17,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AAPOLLO&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAPOLLO&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAPOLLO&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ANANTRAJ,ANANTRAJ.NS,Anant Raj Limited,2026-08-21,901,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,True,True,True,625.0,58.5,580.2,544.41,,,0.96,0.058,,0.55,1.07,0.1,False,False,False,False,UTAD,2026-08-20,False,False,False,True,70,"Bar vol_ratio=1.70x, spread_ratio=1.00x, close_pos=0.18. Candidate UTAD: intrabar high=649.00 exceeded range resistance=641.70 (+1.14%), closed back below at 633.85 (close pos=0.18), elevated volume 1.70x avg (threshold >= 1.5x), spread 1.00x ATR",725.51,16.1,56,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AANANTRAJ&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AANANTRAJ&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AANANTRAJ&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ALIVUS,ALIVUS.NS,Alivus Life Sciences Limited,2026-08-21,900,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,True,False,False,True,1350.9,62.9,1191.93,1123.31,,,1.28,0.333,,0.4,1.01,0.37,False,False,False,False,UTAD,2026-08-10,False,False,False,True,95,"Bar vol_ratio=1.88x, spread_ratio=1.08x, close_pos=0.75. Candidate UTAD: intrabar high=1387.40 exceeded range resistance=1377.90 (+0.69%), closed back below at 1374.50 (close pos=0.75), elevated volume 1.88x avg (threshold >= 1.5x), spread 1.08x ATR",1637.4,21.2,46,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AALIVUS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AALIVUS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AALIVUS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ALGOQUANT,ALGOQUANT.NS,Algoquant Fintech Limited,2026-08-21,157,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,True,True,True,65.0,47.9,62.75,59.44,,,0.98,0.074,,0.91,0.71,0.25,False,False,False,False,UTAD,2026-07-17,False,False,False,True,11,"Bar vol_ratio=1.74x, spread_ratio=1.19x, close_pos=0.19. Candidate UTAD: intrabar high=66.80 exceeded range resistance=65.99 (+1.23%), closed back below at 64.55 (close pos=0.19), elevated volume 1.74x avg (threshold >= 1.5x), spread 1.19x ATR",67.76,4.2,6,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AALGOQUANT&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AALGOQUANT&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AALGOQUANT&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ADANIENSOL,ADANIENSOL.NS,Adani Energy Solutions Limited,2026-08-21,901,DISQUALIFIED,True,True,22.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,False,False,True,False,True,1541.9,36.8,1605.36,1479.23,,,0.87,0.103,,1.07,0.71,0.45,False,False,False,False,UTAD,2026-07-08,False,False,False,True,105,"Bar vol_ratio=1.78x, spread_ratio=1.56x, close_pos=0.29. Candidate UTAD: intrabar high=1712.00 exceeded range resistance=1663.90 (+2.89%), closed back below at 1655.50 (close pos=0.29), elevated volume 1.78x avg (threshold >= 1.5x), spread 1.56x ATR",1805.3,17.1,9,True,[DISQUALIFIED] Score: 22.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AADANIENSOL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AADANIENSOL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AADANIENSOL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
PFS,PFS.NS,PTC India Financial Services Limited,2026-08-21,901,DISQUALIFIED,True,False,22.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,True,True,27.76,33.5,29.72,30.08,,,1.08,0.072,,0.48,0.5,0.16,False,False,True,False,Spring,2026-07-24,False,False,True,False,144,"Bar vol_ratio=0.88x, spread_ratio=0.92x, close_pos=0.59. Candidate Spring: low=28.92 undercut prior support=29.22 by 1.03%, closed back above support at 29.28 (close pos=0.59, volume 0.88x avg, spread 0.92x ATR)",64.78,133.4,41,True,[DISQUALIFIED] Score: 22.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3APFS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3APFS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3APFS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
